step,id,x,y,active,λ,G,P,M,Yp,methyl
323,16,-1025.9336732027273,644.4238266153299,false,1.959444250126472e-9,17.987136276298358,1.0,0.020651554318935283,0.1609178280237554,6.9293337441494565
323,17,376.81261302944114,-281.49813337626017,false,1.959444250126472e-9,17.987136276298358,1.0,0.020651554318935283,0.1609178280237554,6.9293337441494565
323,18,-1842.883944419265,-226.9649650466722,false,1.959444250126472e-9,17.987136276298358,1.0,0.020651554318935283,0.1609178280237554,6.9293337441494565
323,19,887.258414155683,-105.35061105201653,false,1.959444250126472e-9,17.987136276298358,1.0,0.020651554318935283,0.1609178280237554,6.9293337441494565
323,20,-1712.442618469441,-815.3910491840687,false,1.959444250126472e-9,17.987136276298358,1.0,0.020651554318935283,0.1609178280237554,6.9293337441494565
324,1,1433.2565492389958,721.4921546180763,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,2,-1615.2473881522499,596.4865222834522,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,3,-1220.6823474601954,-1545.530703923643,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,4,1493.4622520149799,1440.6084388241404,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,5,834.6132468130535,-63.63390372253052,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,6,264.1246948745659,-1667.5641461892271,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,7,1714.8918379296445,-1237.8503616104035,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,8,-937.3220623950026,-1577.8127435908068,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,9,-1248.5753124349326,1118.208640325396,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,10,-1708.6487552099916,574.1695509810774,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,11,1107.111207503255,719.992840470269,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,12,-1315.2704123389676,887.2706105548981,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,13,1646.588161148664,-652.1085862964603,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,14,-749.9808380114283,-1047.267099099424,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,15,1737.6693746532837,-1459.8761220240874,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,16,-1025.9336732027273,644.4238266153299,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,17,376.81261302944114,-281.49813337626017,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,18,-1842.883944419265,-226.9649650466722,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,19,887.258414155683,-105.35061105201653,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
324,20,-1712.442618469441,-815.3910491840687,false,8.426697080221456e6,17.96365692778084,1.959443718391185e-10,0.020651554318935283,0.16280323959195958,6.941265289486852
325,1,1433.2565492389958,721.4921546180763,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,2,-1615.2473881522499,596.4865222834522,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,3,-1220.6823474601954,-1545.530703923643,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,4,1493.4622520149799,1440.6084388241404,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,5,834.6132468130535,-63.63390372253052,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,6,264.1246948745659,-1667.5641461892271,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,7,1714.8918379296445,-1237.8503616104035,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,8,-937.3220623950026,-1577.8127435908068,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,9,-1248.5753124349326,1118.208640325396,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,10,-1708.6487552099916,574.1695509810774,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,11,1107.111207503255,719.992840470269,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,12,-1315.2704123389676,887.2706105548981,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,13,1646.588161148664,-652.1085862964603,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,14,-749.9808380114283,-1047.267099099424,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,15,1737.6693746532837,-1459.8761220240874,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,16,-1025.9336732027273,644.4238266153299,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,17,376.81261302944114,-281.49813337626017,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,18,-1842.883944419265,-226.9649650466722,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,19,887.258414155683,-105.35061105201653,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
325,20,-1712.442618469441,-815.3910491840687,true,8.231148384039692e6,17.941026016996705,1.0,0.020649334550368627,0.16475794223738946,6.953155934978816
326,1,1432.5291261780603,719.6291313518718,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,2,-1613.6172687084468,597.6452761826625,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,3,-1220.9506943975348,-1543.5487882036334,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,4,1492.1332826375028,1439.1138350660399,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,5,834.264454123736,-61.664552646699036,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,6,265.9617990080256,-1666.7735461621432,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,7,1713.5795724112872,-1239.3596525728526,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,8,-936.232065281953,-1579.4896175555232,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,9,-1248.8195061283482,1120.1936767079583,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,10,-1710.603143048339,573.7448532328851,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,11,1108.7638526141152,721.1192347784709,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,12,-1315.5562623592173,889.2500775957764,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,13,1648.561095986194,-651.7806714799899,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,14,-751.151649124681,-1048.8885803164242,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,15,1739.0689294934746,-1461.3048439177037,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,16,-1025.9699853995064,642.4241562864094,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,17,375.50794893304607,-279.98226676089536,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,18,-1841.015690867503,-227.67884785661317,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,19,889.2502476767788,-105.1700584994476,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
326,20,-1714.0841674698593,-816.5335538357991,true,2.1001714650566073e-9,17.91759186333334,1.0,0.020649334550368627,0.16667396811240645,6.965006944985807
327,1,1431.9105496819059,717.7271946761632,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,2,-1611.838887468805,598.5603500411518,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,3,-1221.325428072296,-1541.5842081790481,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,4,1490.8188059553077,1437.6064694660724,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,5,833.8919539860377,-59.699547901815514,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,6,267.65728053300285,-1665.7127245944605,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,7,1712.324465757436,-1240.9167997359232,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,8,-935.0371171683162,-1581.0933940379905,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,9,-1249.0684899975333,1122.1781179474224,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,10,-1712.5645139835474,573.353670341491,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,11,1110.3813079054987,722.2956013796523,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,12,-1315.5730174548808,891.2500074112372,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,13,1650.5474424966083,-651.5473743720671,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,14,-752.2642902374181,-1050.5505158609767,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,15,1740.5334796123586,-1462.6668618872168,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,16,-1026.294337762525,640.4506326497117,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,17,373.90943131405834,-278.78029279204833,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,18,-1839.1297189793484,-228.34451296542582,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,19,891.2247784106985,-105.48822257788308,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
327,20,-1715.627764572405,-817.8052880788752,true,2.1499684015681372e-9,17.894649467665182,2.1001711481005714e-10,0.020649334550368627,0.16860513717336334,6.976818451626108
328,1,1431.1306622154243,715.8855173049537,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,2,-1610.3521136662537,599.8980733533681,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,3,-1221.8437736253884,-1539.6525462294333,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,4,1489.3269800289775,1436.2743826049673,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,5,833.5121403855301,-57.73594365735345,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,6,269.4260946656834,-1664.7792919166366,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,7,1710.9958116589087,-1242.4116837737224,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,8,-933.5719350082854,-1582.4547320701954,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,9,-1249.399271295395,1124.1505742163888,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,10,-1714.5594391611003,573.2112851738437,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,11,1111.8672367626255,723.6342631859194,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,12,-1315.4822381601514,893.2479461289281,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,13,1652.5471068980091,-651.5840115358543,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,14,-753.6272429301386,-1052.0141961393865,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,15,1742.163194509979,-1463.8261846863004,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,16,-1026.751894870178,638.5036756668186,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,17,372.20514471026695,-277.7336757789355,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,18,-1837.3704352467769,-229.29578619027214,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,19,893.1649464985204,-105.97376123854521,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
328,20,-1717.0746023269073,-819.1861068621146,false,2.199864001062633e-9,17.87155382416918,2.1499679814240835e-10,0.020645568572215552,0.1706466502767943,6.988588672657839
329,1,1431.1306622154243,715.8855173049537,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,2,-1610.3521136662537,599.8980733533681,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,3,-1221.8437736253884,-1539.6525462294333,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,4,1489.3269800289775,1436.2743826049673,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,5,833.5121403855301,-57.73594365735345,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,6,269.4260946656834,-1664.7792919166366,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,7,1710.9958116589087,-1242.4116837737224,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,8,-933.5719350082854,-1582.4547320701954,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,9,-1249.399271295395,1124.1505742163888,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,10,-1714.5594391611003,573.2112851738437,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,11,1111.8672367626255,723.6342631859194,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,12,-1315.4822381601514,893.2479461289281,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,13,1652.5471068980091,-651.5840115358543,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,14,-753.6272429301386,-1052.0141961393865,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,15,1742.163194509979,-1463.8261846863004,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,16,-1026.751894870178,638.5036756668186,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,17,372.20514471026695,-277.7336757789355,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,18,-1837.3704352467769,-229.29578619027214,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,19,893.1649464985204,-105.97376123854521,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
329,20,-1717.0746023269073,-819.1861068621146,true,7.506898799471892e6,17.847169122274828,2.1998636245967873e-10,0.02064202793809399,0.1726994711773953,7.000317860051092
330,1,1430.2659098109857,717.688903918805,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,2,-1611.5268994492988,601.5166771850562,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,3,-1223.2344603045783,-1541.0899016344476,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,4,1488.2667716110884,1434.5785176013078,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,5,831.5218710560531,-57.538895449690145,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,6,268.9752798028371,-1666.7278210951292,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,7,1711.6897244219356,-1244.28744630595,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,8,-931.9839357907834,-1581.2388955329861,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,9,-1251.3727065412907,1124.4754639365358,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,10,-1712.5815364099733,572.9148046397709,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,11,1111.0310543405049,721.8174530811103,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,12,-1315.2467361102345,891.2618598305803,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,13,1654.3134518775983,-650.6459148387702,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,14,-755.6272382302,-1052.0185320051798,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,15,1743.8325522810103,-1464.9276585317896,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,16,-1028.360563221245,637.3153212852154,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,17,372.6121506125013,-279.6918244442688,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,18,-1838.2207961458387,-231.10600339860562,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,19,891.1674227989411,-105.87426717028603,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
330,20,-1718.9199734187735,-819.9572135559674,false,2.306833687336588e-9,17.822680997727073,1.0,0.02063870979755171,0.174763535090393,7.012006263518783
331,1,1430.2659098109857,717.688903918805,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,2,-1611.5268994492988,601.5166771850562,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,3,-1223.2344603045783,-1541.0899016344476,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,4,1488.2667716110884,1434.5785176013078,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,5,831.5218710560531,-57.538895449690145,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,6,268.9752798028371,-1666.7278210951292,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,7,1711.6897244219356,-1244.28744630595,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,8,-931.9839357907834,-1581.2388955329861,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,9,-1251.3727065412907,1124.4754639365358,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,10,-1712.5815364099733,572.9148046397709,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,11,1111.0310543405049,721.8174530811103,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,12,-1315.2467361102345,891.2618598305803,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,13,1654.3134518775983,-650.6459148387702,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,14,-755.6272382302,-1052.0185320051798,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,15,1743.8325522810103,-1464.9276585317896,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,16,-1028.360563221245,637.3153212852154,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,17,372.6121506125013,-279.6918244442688,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,18,-1838.2207961458387,-231.10600339860562,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,19,891.1674227989411,-105.87426717028603,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
331,20,-1718.9199734187735,-819.9572135559674,false,7.14883646457447e6,17.79809068412502,2.3068336130194211e-10,0.02063870979755171,0.17675769602019445,7.023655705641582
332,1,1430.2659098109857,717.688903918805,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,2,-1611.5268994492988,601.5166771850562,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,3,-1223.2344603045783,-1541.0899016344476,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,4,1488.2667716110884,1434.5785176013078,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,5,831.5218710560531,-57.538895449690145,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,6,268.9752798028371,-1666.7278210951292,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,7,1711.6897244219356,-1244.28744630595,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,8,-931.9839357907834,-1581.2388955329861,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,9,-1251.3727065412907,1124.4754639365358,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,10,-1712.5815364099733,572.9148046397709,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,11,1111.0310543405049,721.8174530811103,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,12,-1315.2467361102345,891.2618598305803,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,13,1654.3134518775983,-650.6459148387702,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,14,-755.6272382302,-1052.0185320051798,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,15,1743.8325522810103,-1464.9276585317896,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
332,16,-1028.360563221245,637.3153212852154,true,6.975188117775926e6,17.774363512311506,1.0,0.020634478444874774,0.17887911297549453,7.035264165252476
