step,id,x,y,active,λ,G,P,M,Yp,methyl
1,17,-13.637012596042641,-4.6314403306270115,false,0.13,0.0,0.29325934601080905,0.0377894897095183,0.014835738939808647,0.02102284273146685
1,18,18.81294887757263,19.023165761800975,false,0.13,0.0,0.1676578367533218,0.9697391921879209,0.014835738939808647,0.02102284273146685
1,19,5.152986855615573,-0.3629108525398017,false,0.13,0.0,0.23802985374980468,0.2474060611657279,0.014835738939808647,0.02102284273146685
1,20,11.384791165893997,5.937177750273619,false,0.13,0.0,0.22514234635420804,0.4613751055594877,0.014835738939808647,0.02102284273146685
2,1,-3.155373726306209,-2.9058944711604298,false,0.13,19.803163552187083,0.9527035170566107,0.10779107910508622,1.7056399952945752e-7,0.0799654010884197
2,2,-15.497844256688676,-13.341050296076155,false,0.13,19.803163552187083,0.9998764083929326,0.03137300619569425,3.958923728928116e-5,0.061808039240495466
2,3,10.034738128164634,5.950486064560394,false,0.13,19.803163552187083,0.2316858868613303,0.4031086329817432,2.1031390623997493e-10,0.10229295005918063
2,4,-14.409862132216485,-19.775238507936418,false,0.13,19.803163552187083,0.38000756062781227,0.034978936300324434,2.6164327692601003e-5,0.06318858120253537
2,5,-16.226306820044698,5.105992640032468,false,0.13,19.803163552187083,0.5478101060350294,0.02916885678213356,5.1783928361157434e-5,0.06091295732518255
2,6,7.820657307357099,6.012176821742518,false,0.13,19.803163552187083,0.5684285428036419,0.323047058412332,6.456850239785376e-10,0.09855391472677458
2,7,19.934353183233014,-5.178923560055075,false,0.13,19.803163552187083,0.19907385839095826,1.0848180888557843,1.953240762341748e-12,0.11788998767177067
2,8,-18.47771087792551,-3.1540178296917887,false,0.13,19.803163552187083,0.5328690075702107,0.02328853514850898,0.00011337466891160086,0.05830086260659771
2,9,-8.161666528617499,-19.583597804057902,false,0.13,19.803163552187083,0.5863988191390955,0.06533746580583748,1.8484049009480653e-6,0.07202217435513394
2,10,-14.65165475547471,-18.10048732191953,false,0.13,19.803163552187083,0.6768653502299911,0.03414331449394129,2.872515681246039e-5,0.06287732531907148
2,11,4.041993413429541,-17.01660780300809,false,0.13,19.803163552187083,0.936838529489336,0.22139127582129217,4.473527702727797e-9,0.09210184550564406
2,12,-13.391987417543593,-3.824858494857189,true,0.13,19.803163552187083,0.4892001811136262,0.038726864479242465,1.751702724984241e-5,0.0645259978432422
2,13,4.1033600217928665,-2.1439111590537543,false,0.13,19.803163552187083,0.4778972008697542,0.22275405617685057,4.334837240475274e-9,0.09220682293418071
2,14,12.363855354856284,-7.600375895291883,false,0.13,19.803163552187083,0.9407617328344567,0.5088319521238125,6.594304588772592e-11,0.10615898265214121
2,15,-10.421706746368788,17.68681209914965,false,0.13,19.803163552187083,0.9945074635472753,0.05212066957224447,5.062057954839756e-6,0.06866400570446006
2,16,-4.9070276335930085,-11.948443075602086,false,0.13,19.803163552187083,0.32693965855004825,0.09047101382670794,4.005723509338391e-7,0.07711945492193142
2,17,-13.637012596042641,-4.6314403306270115,false,0.13,19.803163552187083,0.6111403931398874,0.0377894897095183,1.9316162933882758e-5,0.06420010081184617
2,18,18.81294887757263,19.023165761800975,false,0.13,19.803163552187083,0.315058842026256,0.9697391921879209,3.1871743824222457e-12,0.11625783824434656
2,19,5.152986855615573,-0.3629108525398017,false,0.13,19.803163552187083,0.8588534628614223,0.2474060611657279,2.5293385068620797e-9,0.09400257711939486
2,20,11.384791165893997,5.937177750273619,false,0.13,19.803163552187083,0.9121228345898472,0.4613751055594877,1.0704526756679887e-10,0.10454411472550082
3,1,-3.155373726306209,-2.9058944711604298,true,5.180217649684033e7,19.99999772581347,0.9100184993030144,0.10779107910508622,1.809196747283316e-7,0.13871148425084937
3,2,-15.497844256688676,-13.341050296076155,true,5.180217649684033e7,19.99947215046853,0.7793222810130643,0.03137300619569425,4.1237260038771696e-5,0.10245728509449398
3,3,10.034738128164634,5.950486064560394,true,5.180217649684033e7,19.999999997195815,0.6091917238305616,0.4031086329817432,2.2811988760162764e-10,0.18329215702913534
3,4,-14.409862132216485,-19.775238507936418,true,5.180217649684033e7,19.999651145339946,0.1513079566808071,0.034978936300324434,2.7291150585041937e-5,0.10521376721203367
3,5,-16.226306820044698,5.105992640032468,true,5.180217649684033e7,19.999309559539757,0.7983134948661118,0.02916885678213356,5.3891329441601856e-5,0.10067010487025253
3,6,7.820657307357099,6.012176821742518,true,5.180217649684033e7,19.999999991390865,0.32621884769781095,0.323047058412332,6.977374444275162e-10,0.17582654981543128
3,7,19.934353183233014,-5.178923560055075,true,5.180217649684033e7,19.999999999973955,0.2894254473288146,1.0848180888557843,2.151912684685439e-12,0.21443424212894013
3,8,-18.47771087792551,-3.1540178296917887,true,5.180217649684033e7,19.998488394873757,0.7597283536777284,0.02328853514850898,0.00011768073126903012,0.09545462241547814
3,9,-8.161666528617499,-19.583597804057902,true,5.180217649684033e7,19.999975354616506,0.6224586302733315,0.06533746580583748,1.945117461900697e-6,0.12285150820672214
3,10,-14.65165475547471,-18.10048732191953,true,5.180217649684033e7,19.999617001576397,0.9912597843474272,0.03414331449394129,2.9952942318937297e-5,0.10459229296471742
3,11,4.041993413429541,-17.01660780300809,true,5.180217649684033e7,19.999999940352964,0.13526662136246093,0.22139127582129217,4.80307479603159e-9,0.16294391827057397
3,12,-12.092856672378288,-2.3042470037240204,true,3.262411184794681e-10,19.99976644100042,0.45923780914947077,0.038726864479242465,1.829588953222332e-5,0.10788414243797831
3,13,4.1033600217928665,-2.1439111590537543,true,5.180217649684033e7,19.99999994220217,0.2802415129841106,0.22275405617685057,4.6546561641336014e-9,0.1631535232028855
3,14,12.363855354856284,-7.600375895291883,true,5.180217649684033e7,19.99999999912076,0.21739244357194787,0.5088319521238125,7.180309409013473e-11,0.1910113354397467
3,15,-10.421706746368788,17.68681209914965,true,5.180217649684033e7,19.99993250600782,0.3588574229794397,0.05212066957224447,5.3090570150515675e-6,0.11614636480087663
3,16,-4.9070276335930085,-11.948443075602086,true,5.180217649684033e7,19.999994659036034,0.34324501736389834,0.09047101382670794,4.2368532007419317e-7,0.13302907840509445
3,17,-13.637012596042641,-4.6314403306270115,true,5.180217649684033e7,19.999742452819156,0.9863334006765188,0.0377894897095183,2.016844630866028e-5,0.10723343469862423
3,18,18.81294887757263,19.023165761800975,true,5.180217649684033e7,19.999999999957506,0.4283161292992087,0.9697391921879209,3.505628242580463e-12,0.2111753837721833
3,19,5.152986855615573,-0.3629108525398017,true,5.180217649684033e7,19.999999966275485,0.7195119000058975,0.2474060611657279,2.7208315300639208e-9,0.16673904572602977
3,20,11.384791165893997,5.937177750273619,true,5.180217649684033e7,19.99999999857273,0.33598225430279716,0.4613751055594877,1.163698031301855e-10,0.1877869824795547
4,1,-5.15427267419597,-2.839539395053117,true,2.6795058028592045e-10,19.999997587737816,0.9247065058810453,0.10779107910508622,1.9186638687254918e-7,0.19726174713607092
4,2,-14.175261778028968,-14.841308802848353,true,2.6809144551898457e-10,19.999450177423874,0.6669001780476405,0.03137300619569425,4.294804710030154e-5,0.1429710334623125
4,3,9.836305208892528,7.940617813100965,true,2.679499716683939e-10,19.9999999969584,0.641664701675459,0.4031086329817432,2.4736637087345036e-10,0.2640213666425235
4,4,-12.721306072378699,-20.847049327430742,true,2.68043462819623e-10,19.999636121302423,0.6001471576994118,0.034978936300324434,2.8462501555220224e-5,0.14709886926816695
4,5,-14.505890571755584,6.125878875169902,true,2.6813503829990716e-10,19.999281461848437,0.20216347265010826,0.02916885678213356,5.6077035785653255e-5,0.14029472859017228
4,6,9.79030031222811,5.665036456237878,true,2.6794997322382995e-10,19.999999990696836,0.19945473982093076,0.323047058412332,7.53791280189756e-10,0.25284160945379247
4,7,21.149304104499826,-3.590246670655308,true,2.679499709239913e-10,19.99999999997131,0.842803534429723,1.0848180888557843,2.370026939363772e-12,0.3106566824045857
4,8,-17.93957357944803,-1.2277758282840323,true,2.6835531174708376e-10,19.998430985130685,0.5027510488701539,0.02328853514850898,0.0001221351608986589,0.13248453635832896
4,9,-7.878935077588475,-17.60368292543331,true,2.679565747281794e-10,19.999974065117325,0.7987350370037809,0.06533746580583748,2.04654229538451e-6,0.1735114109454717
4,10,-15.000556807598585,-20.06981902532141,true,2.680526149884824e-10,19.999600631423167,0.35853025822406004,0.03414331449394129,3.1228849022931536e-5,0.1461682107182112
4,11,4.053249986551967,-15.016639480868577,true,2.679499868994345e-10,19.999999935959003,0.7157863868800685,0.22139127582129217,5.155676641103844e-9,0.23354985079295415
4,12,-10.784129186645028,-0.7918871364681144,true,2.680125603530356e-10,19.99975605629396,0.958914747085409,0.04409941893620237,1.9106611526322117e-5,0.1510977598840653
4,13,3.6349554901016976,-0.19953537369456154,true,2.6794998640393997e-10,19.99999993793792,0.40036646078856863,0.22275405617685057,4.996885130668587e-9,0.23386373447069464
4,14,11.07732502261192,-6.06908895150401,true,2.679499711526048e-10,19.999999999042625,0.22003132601659847,0.5088319521238125,7.816171276659878e-11,0.27558084705139346
4,15,-11.070234860035844,19.578745313029952,true,2.6796805654058287e-10,19.999929212698405,0.9430413006190423,0.05212066957224447,5.567224019091682e-6,0.1634704493669718
4,16,-4.98167894174059,-13.947049385557063,true,2.6795140203197375e-10,19.999994350863197,0.378432178898931,0.09047101382670794,4.4804811646621523e-7,0.18875233647664694
4,17,-13.525247667613927,-2.6345656222956837,true,2.6801898956402693e-10,19.999731089190387,0.21565860913834856,0.0377894897095183,2.1055304113212163e-5,0.15012332413911303
4,18,19.246963501811344,17.070825805249626,true,2.6794997092839884e-10,19.999999999953257,0.3695742460618817,0.9697391921879209,3.85467729124829e-12,0.30577653748159395
4,19,4.78550589277735,1.6030387251329046,true,2.6794997995349544e-10,19.999999963722246,0.14361758071474595,0.2474060611657279,2.926110339038846e-9,0.23923305943730921
4,20,10.841150311673475,7.861873731882762,true,2.6794997129944973e-10,19.999999998448402,0.8533762569398189,0.4613751055594877,1.26471368440828e-10,0.2707523740077617
5,1,-7.095072566389886,-2.356532378064664,true,2.679506172833741e-10,19.999997441781673,0.17734467424085165,0.0882615888966814,2.034355992159172e-7,0.25561684247834177
5,2,-12.877897172815436,-16.36342741883698,true,2.6809733636900873e-10,19.99942736756981,0.9722300765012764,0.035809244837398925,4.472374777451539e-5,0.18334973600223828
5,3,9.640668238804677,9.931026358082333,true,2.679499717320089e-10,19.99999999670178,0.1784024419883692,0.39518847161882903,2.681642672251956e-10,0.34448147889053377
5,4,-11.03141909055498,-21.9167604981038,true,2.6804748994491805e-10,19.999620503579735,0.43862461526962915,0.04141328264939955,2.9679969336882356e-5,0.18884435431744648
5,5,-12.766322785496632,7.112744578804458,true,2.681425723812901e-10,19.999252320165414,0.6008972737828729,0.03464464666780867,5.834365604589293e-5,0.17978727023102564
5,6,11.787906986845945,5.567222482173463,true,2.6794997340979514e-10,19.99999998994945,0.5479769257600539,0.3933745867173861,8.141385599545624e-10,0.32959995222669247
5,7,22.460873270482267,-2.080350540835734,true,2.679499709247005e-10,19.9999999999684,0.6142829722783656,1.2249590379406727,2.6094090085220356e-12,0.4065583812126458
5,8,-17.341553724771686,0.6807241726100957,true,2.6837071839882476e-10,19.998371597483086,0.4649620209496793,0.024576112033488494,0.00012674249805123938,0.16939101725470362
5,9,-7.558187557635579,-15.629570206147996,true,2.6795692025818587e-10,19.99997271278801,0.9064652882187072,0.06721112374804421,2.152890954493164e-6,0.22400244734175878
5,10,-15.210413601525563,-22.058778583995917,true,2.6805700308678015e-10,19.99958361968072,0.4688690281528407,0.032972589424054746,3.255457828106685e-5,0.18760554207919333
5,11,3.7297626119955343,-13.04297387633913,true,2.679499880767962e-10,19.999999931257644,0.7448592773917052,0.2216406268453594,5.532856899573888e-9,0.3039204302069264
5,12,-9.329537318869239,0.5807608512550819,true,2.6801534359925407e-10,19.99974524680214,0.8543583893939899,0.050265519995728425,1.1736922835647794e-5,0.19593569728350885
5,13,3.189168029607918,1.7501501240374462,true,2.6794998754654606e-10,19.999999933374866,0.1319284630587627,0.2125607484490124,5.3630076993694995e-9,0.30433824503427775
5,14,9.857324761439013,-4.4842863257054395,true,2.6794997117354105e-10,19.999999998957843,0.15082373583619502,0.4474052465828081,8.505936569927953e-11,0.3598684602910014
5,15,-11.882949140081138,21.406173970737402,true,2.6796893904375966e-10,19.999925770484165,0.30921595364970444,0.048847772933427305,5.8370211434672635e-6,0.21063678698451332
5,16,-4.779077464035866,-15.936761083575615,true,2.6795148460733006e-10,19.999994026026005,0.8821908218332795,0.08979815050469178,4.7372353084401664e-7,0.24428985035462758
5,17,-13.637168371921046,-0.6376996388237333,true,2.6802203524963224e-10,19.999719264582147,0.7346084796742086,0.038214212706415444,2.1978006327329498e-5,0.19287024728146687
5,18,19.694993618590704,15.121654439140768,true,2.6794997092953735e-10,19.999999999948603,0.57430024549356,1.0127539919162605,4.237139712453961e-12,0.4000623540119732
5,19,4.793110801341514,3.6030242664220737,true,2.679499806376359e-10,19.999999960985196,0.3075398514517631,0.23847938316319411,3.146113952642388e-9,0.31148542643621774
5,20,10.58382242137517,9.845250235947137,true,2.679499713327632e-10,19.999999998313715,0.9591061391183363,0.4369624675183146,1.3741167370469095e-10,0.3534412142308747
6,1,-9.049145665153304,-1.93038882867182,true,2.6795065639241563e-10,19.999997287525527,0.5779269557427068,0.07269154056591261,5.704596340193803e-7,0.3105349612089509
6,2,-11.689201287515761,-17.971843438488495,true,2.681034516998705e-10,19.999403692252713,0.2821724524638689,0.040769838528340964,2.808983247633732e-5,0.22527877096124777
6,3,9.541500093415134,11.928566264802596,true,2.679499718007701e-10,19.999999996424478,0.8883536905194558,0.3875322601911995,3.2116242095178444e-10,0.42434043364088886
6,4,-9.403122236949033,-23.078074132113567,true,2.680516762689737e-10,19.999604270990584,0.6532328467887155,0.04903774778529041,1.5794012692753625e-5,0.2326926519493611
6,5,-11.09450819588952,8.210485886206527,true,2.6815038662099876e-10,19.99922209971457,0.6933090757805338,0.041227272655022226,3.1827647652220725e-5,0.22129987758745134
6,6,13.787391572730884,5.612625024046492,true,2.679499736100568e-10,19.99999998914482,0.2889158866113867,0.4803538271475925,3.2383822673729807e-10,0.4094312499388116
6,7,23.93682184405003,-0.7306928775065162,true,2.6794997092548013e-10,19.99999999996521,0.662051753558839,1.3966329743810133,1.7156396955151988e-12,0.5038578725233971
6,8,-16.744349794788054,2.589479648309408,true,2.683866567777418e-10,19.998310171417014,0.5159184197292643,0.026090647090330866,0.00010975442878408954,0.20677721441981495
6,9,-7.498138212915602,-13.630471890356922,true,2.6795728262442887e-10,19.999971294807875,0.5024383309907703,0.06940184955391604,1.9894977371483823e-6,0.2747565816802998
6,10,-15.356176716582832,-24.05345979017619,true,2.6806156324226565e-10,19.999565943666425,0.13336885308000912,0.03228784725326717,3.877438822582356e-5,0.22846006358858317
6,11,3.294854028111227,-11.090832866149611,true,2.679499893365254e-10,19.999999926228575,0.5614443840385517,0.2145855588838367,5.902040435470965e-9,0.3740756968635475
6,12,-8.112465041666843,2.167813173034479,true,2.6801824072457717e-10,19.99984350830777,0.9578186776438061,0.058135619114682166,7.052983169808414e-6,0.24247126728069918
6,13,2.1753566852910655,3.474153186138688,true,2.6794998876921584e-10,19.99999992849323,0.41578315976743285,0.20329316026556105,7.318027512219746e-9,0.3737767026952036
6,14,8.475146196645078,-3.0387475282239675,true,2.679499711962584e-10,19.999999998865874,0.322020806813038,0.39602001372931817,1.7507368859415265e-10,0.4417498817629728
6,15,-12.99985807799107,23.065244320185222,true,2.6796986145184503e-10,19.999922173202847,0.7066743552630665,0.04503488265291144,8.092286890120994e-6,0.2567141540701488
6,16,-4.635275636903524,-17.931584643320537,true,2.6795157164795203e-10,19.999993683687254,0.4452427114064894,0.09163602928497368,5.191126347503785e-7,0.29952237421074573
6,17,-13.986129431090529,1.3316216095213185,true,2.680252045239365e-10,19.999706962062433,0.09902236667965258,0.03778890104500791,2.193942346041975e-5,0.2356230273266841
6,18,19.889469206466238,13.131132084149378,true,2.6794997093078443e-10,19.999999999943505,0.2805087244577765,1.059160228030671,3.8463565191071195e-12,0.4946707108888062
6,19,4.584370325471365,5.5921012920129645,true,2.6794998137102824e-10,19.999999958051813,0.070203401500473,0.23866081353285792,4.083781129454769e-9,0.38286827583044336
6,20,10.315940196003451,11.827228821434352,true,2.679499713688525e-10,19.999999998167844,0.46728006572940195,0.42586164464607196,1.9571891794336e-10,0.4349510604533865
7,1,-10.941400198369529,-1.2827988491920217,true,2.679506977254543e-10,19.999992393872994,0.3791678490687713,0.059788761411909475,1.5098078204526562e-6,0.36220876195393076
7,2,-10.69615219236222,-19.70788879924804,true,2.6810979920924414e-10,19.99962547240712,0.9299368610570529,0.04591593133722657,1.745994548449453e-5,0.26879280598971145
7,3,9.924790564732291,13.891494794983323,true,2.679499718750736e-10,19.999999995717836,0.9113427744569498,0.38370816738798835,3.839169301940107e-10,0.5036044576507785
7,4,-7.985794588366233,-24.489166735936134,true,2.6805602747702117e-10,19.99978941427276,0.36364989341318943,0.057709398730503104,8.136536259478265e-6,0.27875184168948103
7,5,-9.418636986929151,9.30202410861457,true,2.681584903690257e-10,19.999575635866808,0.3709108726565825,0.04872934688152883,1.661773137440721e-5,0.2649787102428884
7,6,15.764740936994205,5.312475908359902,true,2.6794997382565813e-10,19.999999995682156,0.27996665845479773,0.5866752505210854,1.2923107425764374e-10,0.4923246877031954
7,7,25.446814963719202,0.5807646241121067,true,2.67949970926335e-10,19.999999999977124,0.3030848078218151,1.6187579845221103,1.105091123945966e-12,0.6026235578831216
7,8,-16.43257366533566,4.5650291022851075,true,2.6840314322059727e-10,19.998536661152187,0.509171244630598,0.027696257453278934,9.274704798434631e-5,0.24472465280432354
7,9,-7.43003996161558,-11.631631569528398,true,2.6795766258280254e-10,19.999973473381097,0.9425132773772419,0.0698198569100291,1.8057313762886087e-6,0.32583377115143886
7,10,-15.327162787552348,-26.053249327083066,true,2.680663015441665e-10,19.999483014838916,0.4394326896729226,0.03182062300943558,4.373230524811261e-5,0.26891349184981295
7,11,2.863063464305637,-9.137999819264023,true,2.679499906840643e-10,19.999999921306127,0.06393492388082656,0.20545307787683836,7.474082648512812e-9,0.44344381931431454
7,12,-6.980161037534105,3.816414896382168,true,2.679919061425661e-10,19.99990596044549,0.35910445844163885,0.06565972799179147,3.906302419371412e-6,0.29097637042006635
7,13,1.4163725333407597,5.3245431604652556,true,2.6794999007724977e-10,19.9999999024263,0.5446986604805153,0.1836933777090206,9.858992076684286e-9,0.4422216833086769
7,14,7.33936593010496,-1.392538797188301,true,2.679499712209015e-10,19.999999997665686,0.6843961422027542,0.34489736955282096,3.502431645562339e-10,0.5213199008810095
7,15,-14.088762173324467,24.742828258820232,true,2.679708254165551e-10,19.99989210313251,0.5510515460789486,0.040275625745125096,1.1950529957010158e-5,0.30149197150219637
7,16,-4.428031424239932,-19.92081812290946,true,2.679516633781741e-10,19.9999930784994,0.7684225793255397,0.09296329240031583,4.975391394299914e-7,0.354896386933966
7,17,-14.279613654902624,3.3099711768054756,true,2.680285019295822e-10,19.99970747649313,0.05940791666797951,0.03649295872902052,2.3941264961986295e-5,0.27808474505612796
7,18,20.080914211734353,11.140315967588663,true,2.6794997093215046e-10,19.999999999948717,0.2706300435952016,1.0799599047532287,3.4783193465510257e-12,0.5896143248016704
7,19,4.285126409350783,7.569587847887572,true,2.679499821570283e-10,19.999999945549586,0.5386589699859846,0.23373063179413828,4.368862882838436e-9,0.4540261936954971
7,20,10.011342100831328,13.803897736659538,true,2.6794997140793865e-10,19.999999997390415,0.26461830970677047,0.4146050138514083,2.4151346239649824e-10,0.5157600877470679
8,1,-12.702231093335088,-0.3343925231192838,true,2.6795200898627356e-10,19.99997986923919,0.03957735348326075,0.049481172996320905,3.8846033131320335e-6,0.41073243304691043
8,2,-9.987031563820459,-21.577955090633598,true,2.6805034436977255e-10,19.999767202081753,0.4814003419205388,0.050709691912880654,1.1151449644360987e-5,0.31380131094188934
8,3,10.675313122646571,15.745332945972187,true,2.679499720644183e-10,19.999999994881108,0.21095847966473136,0.3987008275584913,4.369122309989917e-10,0.5824374612307656
8,4,-6.629665634005905,-25.959171585977643,true,2.6800640329822e-10,19.99989151314411,0.301085496366689,0.06649673273946041,4.185517698323568e-6,0.3270268141876541
8,5,-7.7046809071427695,10.332729962174788,true,2.6806370340444694e-10,19.999778431475665,0.041329228429729414,0.05761993346073285,8.63330394042302e-6,0.310840357350555
8,6,17.75776577746715,5.1455867677371545,true,2.679499720739787e-10,19.99999999827692,0.8621243389485563,0.7149455366343851,5.2729845610992736e-11,0.5782061936330811
8,7,26.861402653920166,1.9946039596562497,true,2.6794997092314216e-10,19.999999999985267,0.8469922083506154,1.8826088309448747,6.834823246127034e-13,0.7029908508426621
8,8,-16.277076230714584,6.5589750764344235,true,2.683423595474685e-10,19.998763410923537,0.3087697073249569,0.028573362623391125,7.804988386677483e-5,0.28324719173501406
8,9,-7.435241787113904,-9.631638334286968,true,2.6795707881805004e-10,19.999975923596143,0.27691201966744183,0.07029694051045686,1.8483585897693475e-6,0.3768331862917516
8,10,-15.452699876866246,-28.04930554853741,true,2.6808853289004547e-10,19.99941691109663,0.6771613063274915,0.03191308120311919,4.8105613685742104e-5,0.30904921168332256
8,11,2.2979984093244976,-7.21948438183873,true,2.679499920030343e-10,19.999999900345564,0.910476952740592,0.19677060723528222,1.0012848151306135e-8,0.5118371827826136
8,12,-5.835753338394183,5.456637752627401,true,2.6797516999774555e-10,19.99994791603556,0.9485868121616416,0.07353166794347021,2.3674314666553807e-6,0.3411507599332655
8,13,0.4911024873832306,7.097640828969095,true,2.6794999706188397e-10,19.999999868546773,0.3977394775668477,0.17026729518982414,1.7741672372381984e-8,0.508708222905165
8,14,6.149838670558633,0.21526246503169344,true,2.6794997154249193e-10,19.999999995330093,0.3931169414798721,0.3078673063379926,7.632198912051342e-10,0.5982935249535936
8,15,-14.655478126204905,26.660856681120283,true,2.679788834392758e-10,19.999840660235304,0.7026854702453907,0.03612033691711141,1.9799239273462932e-5,0.3445868916032747
8,16,-4.0286991462760895,-21.880546096832425,true,2.6795182553931525e-10,19.999993366145908,0.8308333149388191,0.09491000540869297,4.905630729512405e-7,0.4103174675473666
8,17,-14.397579543613594,5.306489157966835,true,2.68028364047529e-10,19.999680785681306,0.5569443000831253,0.03543751157303031,2.8674702127686084e-5,0.3199450876975193
8,18,20.390691172233655,9.164452046478756,true,2.679499709307539e-10,19.999999999953623,0.5272443151571531,1.1008343758219536,3.5163595785007418e-12,0.6845216820043508
8,19,4.295815795734443,9.569559281938254,true,2.6794998550699975e-10,19.999999941748495,0.8234939965255829,0.22683999803630095,5.221597807054543e-9,0.5245897759501013
8,20,9.684785611363434,15.77705785666663,true,2.6794997161625085e-10,19.99999999677982,0.7049648955908955,0.40216662131841496,2.9947878421743565e-10,0.5958520538365272
9,1,-14.546598207946506,0.439112452003667,true,2.6795536500807934e-10,19.999948205356226,0.3731209509866922,0.04149235378930748,9.354310633341048e-6,0.4563267131142996
9,2,-8.951028424236021,-23.288714423436197,true,2.68012356373757e-10,19.99985131455743,0.5387507528702692,0.054436186033925686,7.639944867582947e-6,0.36007041489668934
9,3,11.282540119325972,17.650923503910516,true,2.679499722886195e-10,19.999999994174505,0.278544386817424,0.42977576065561673,3.896867275633311e-10,0.6616517620669471
9,4,-5.062426133726808,-27.20165311451838,true,2.6797904154375503e-10,19.999944193175217,0.9131427089393395,0.07615461717632145,2.316146499420829e-6,0.37727420634610287
9,5,-5.977903460919184,11.34180857715657,true,2.6800934677433185e-10,19.999884889612055,0.7000147811725934,0.06839256930529601,4.351928061998737e-6,0.3589853678231062
9,6,19.745503563059344,4.924456725162557,true,2.679499713787119e-10,19.999999999296936,0.6349018283840183,0.8726275664027477,2.2375381816295475e-11,0.6669451005536217
9,7,28.322702488948465,3.3601085521590606,true,2.6794997092096026e-10,19.999999999990887,0.27119178692095003,2.168676904057103,4.30200740537938e-13,0.8049013066605486
9,8,-16.342511384843085,8.557904349971679,true,2.682815198767489e-10,19.99895936195567,0.7957945565237319,0.029021143498357264,7.253199631692977e-5,0.32201413495128084
9,9,-7.785713835851372,-7.662585429194329,true,2.6795642226638823e-10,19.99997535523399,0.9215225520391725,0.07026038277786834,1.884752528485978e-6,0.4277676063079128
9,10,-15.564576724743219,-30.046173989599342,true,2.6810625513107983e-10,19.99935860210247,0.39994213414962676,0.03151495786139393,4.953290330359679e-5,0.3490874697805218
9,11,1.664695295622203,-5.322400523340383,true,2.6794999761941705e-10,19.999999866495358,0.5254129117091276,0.185960096264833,1.337727216305491e-8,0.5792649193282177
9,12,-4.747269167424894,7.134494185564766,true,2.6796392717721525e-10,19.99996843427202,0.5478656031796277,0.08244710528977005,1.4755548426718898e-6,0.3929010549903441
9,13,-0.5864767530918396,8.782521531124939,true,2.6795000613990323e-10,19.999999763444368,0.4078198230539313,0.15521985360685941,2.7936604979076255e-8,0.5736813571906348
9,14,5.0405982756543155,1.8794697076287545,true,2.67949972168314e-10,19.999999989823735,0.6314471148376084,0.2733399177446808,1.470163643161914e-9,0.6730818729832463
9,15,-15.3837264172588,28.523557523063797,true,2.67992669404022e-10,19.999736011885275,0.5755140126538896,0.03413026273425929,3.190613439131252e-5,0.38609128905980034
9,16,-3.576750005966097,-23.82881249919455,true,2.6795174846391953e-10,19.9999934591601,0.14941300403849966,0.09877676044586017,4.689923381216204e-7,0.46588843959991316
9,17,-14.302956389221729,7.304249518633983,true,2.6803551803762927e-10,19.999617674292654,0.33802234555174804,0.03502192588452306,3.35389274636027e-5,0.3612831226266564
