step,id,x,y,active,λ,G,P,M,Yp
4,2,146.0679569451915,1104.8454702188108,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,3,-1430.6263305319512,1272.6528970613692,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,4,1209.0472716616352,-1742.1830506062965,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,5,-706.520832498513,1101.5968627551151,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,6,-649.4362690776084,-1193.5737611938982,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,7,-846.957074418558,-1504.5343516181522,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,8,891.6997297684115,-756.4920711516677,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,9,-1909.507654865388,1189.8337689144994,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,10,599.2888466463245,-177.44397862696687,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,11,1502.9595866789045,-52.421327202868575,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,12,1910.9740825032675,-1636.963533811348,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,13,-587.4421824004032,-1010.4205605591861,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,14,923.1842621068521,847.3538237996256,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,15,846.1078578036346,-1917.719615839897,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,16,1431.7028521177156,-1488.2041384303946,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,17,642.0391717646847,-1024.980289683811,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,18,1219.8047263899084,-703.8736655839579,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,19,-1805.5526622889547,-385.81574319468524,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
4,20,1794.0188502852486,-409.8423646037137,true,2.68107110976857e-10,19.999390151328,3.262412562321515e-11,0.030490623586653175,4.757177555107232e-5
5,1,-1275.205953738294,751.5177296747567,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,2,146.7446653930922,1106.7275078583227,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,3,-1429.8749459459643,1270.7994081339837,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,4,1209.4127215877231,-1744.1493787456268,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,5,-704.7177403594985,1102.4622290002533,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,6,-647.5500133641946,-1194.238621618058,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,7,-844.9601853599069,-1504.4228433788176,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,8,889.7690556616014,-755.9700582272176,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,9,-1911.483018727933,1190.1467187675935,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,10,601.2792317618258,-177.63985382190202,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,11,1504.6367611079186,-51.3317924697546,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,12,1909.035842955223,-1637.4567147663697,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,13,-587.0667208912901,-1012.3850016133221,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,14,921.2288573307395,847.7738144680411,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,15,844.9942314731519,-1919.3808913727498,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,16,1431.3533839460017,-1486.2349071090514,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,17,642.9195966632063,-1023.1845023918236,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,18,1217.8137029125544,-703.6843892974751,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,19,-1803.8879382544799,-386.92420784862855,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
5,20,1793.4324205536946,-411.7544577421223,false,2.6811342968842975e-10,19.999365719717265,2.6810664799370443e-11,0.030488513127295894,4.948379705430102e-5
6,1,-1275.205953738294,751.5177296747567,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,2,146.7446653930922,1106.7275078583227,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,3,-1429.8749459459643,1270.7994081339837,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,4,1209.4127215877231,-1744.1493787456268,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,5,-704.7177403594985,1102.4622290002533,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,6,-647.5500133641946,-1194.238621618058,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,7,-844.9601853599069,-1504.4228433788176,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,8,889.7690556616014,-755.9700582272176,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,9,-1911.483018727933,1190.1467187675935,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,10,601.2792317618258,-177.63985382190202,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,11,1504.6367611079186,-51.3317924697546,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,12,1909.035842955223,-1637.4567147663697,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,13,-587.0667208912901,-1012.3850016133221,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,14,921.2288573307395,847.7738144680411,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,15,844.9942314731519,-1919.3808913727498,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,16,1431.3533839460017,-1486.2349071090514,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,17,642.9195966632063,-1023.1845023918236,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,18,1217.8137029125544,-703.6843892974751,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,19,-1803.8879382544799,-386.92420784862855,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
6,20,1793.4324205536946,-411.7544577421223,true,6.303148309452863e7,19.99934022692197,2.6811330933185218e-11,0.030486681727811923,5.146416505535585e-5
7,1,-1276.6937624496363,750.1811574775095,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,2,148.58411697374885,1105.9423850128906,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,3,-1431.7758458047847,1271.4211634932183,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,4,1209.8857842361756,-1746.0926264731795,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,5,-706.7003776151347,1102.199266051222,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,6,-649.4076244729424,-1194.9797565373922,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,7,-845.2694503485432,-1506.3987874991822,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,8,888.2290559159378,-757.24614630543,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,9,-1910.2297918691957,1188.588058304074,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,10,599.4415944510205,-178.42921376130627,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,11,1505.0164033650315,-53.29542984885855,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,12,1907.0569881635013,-1637.1666566458484,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,13,-585.0703160200756,-1012.5048664963815,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,14,921.95926477659,849.6356697156493,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,15,845.2012373227844,-1917.3916330742331,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,16,1429.975974110093,-1487.6849906045584,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,17,641.9112306086932,-1021.4573087431247,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,18,1217.9855164337764,-705.6769956594858,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,19,-1805.7832500386428,-386.28562093926274,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
7,20,1794.3119554803827,-409.9582343950032,false,2.6812681542629075e-10,19.999313822903773,1.0,0.030484695315130858,5.3517793623912684e-5
8,1,-1276.6937624496363,750.1811574775095,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,2,148.58411697374885,1105.9423850128906,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,3,-1431.7758458047847,1271.4211634932183,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,4,1209.8857842361756,-1746.0926264731795,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,5,-706.7003776151347,1102.199266051222,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,6,-649.4076244729424,-1194.9797565373922,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,7,-845.2694503485432,-1506.3987874991822,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,8,888.2290559159378,-757.24614630543,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,9,-1910.2297918691957,1188.588058304074,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,10,599.4415944510205,-178.42921376130627,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,11,1505.0164033650315,-53.29542984885855,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,12,1907.0569881635013,-1637.1666566458484,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,13,-585.0703160200756,-1012.5048664963815,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,14,921.95926477659,849.6356697156493,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,15,845.2012373227844,-1917.3916330742331,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,16,1429.975974110093,-1487.6849906045584,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,17,641.9112306086932,-1021.4573087431247,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,18,1217.9855164337764,-705.6769956594858,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,19,-1805.7832500386428,-386.28562093926274,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
8,20,1794.3119554803827,-409.9582343950032,true,6.3028212046285585e7,19.999286442147696,2.6812663200814768e-11,0.030484695315130858,5.563270940589257e-5
9,1,-1274.7279210189365,749.8130984206398,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,2,147.18781318941376,1104.5104856652226,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,3,-1432.9405820714876,1269.7953131221734,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,4,1209.250471411632,-1747.9890382467588,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,5,-705.1881774259506,1100.8903540649403,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,6,-648.0293358350335,-1193.5305083079259,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,7,-844.9723105116916,-1508.3765913108268,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,8,889.2791826547507,-758.948272573493,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,9,-1908.288282659819,1189.0682061874452,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,10,599.8652088550814,-176.47459082153705,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,11,1504.7795326649673,-55.281353379977276,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,12,1905.0571004012552,-1637.1878448127884,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,13,-583.602638952737,-1011.1462186295637,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,14,920.620305008379,851.1213300870372,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,15,847.166904839215,-1917.7606198149838,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,16,1429.7426109775624,-1489.6713293592463,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,17,639.9459034602826,-1021.828104104099,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,18,1217.0694983341507,-703.8991006003897,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,19,-1807.6309483439948,-385.5201074041769,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
9,20,1792.4610618487436,-409.20047931296284,false,2.681412369543609e-10,19.99925824429655,1.0,0.030487674611179218,5.7802845165148824e-5
10,1,-1274.7279210189365,749.8130984206398,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,2,147.18781318941376,1104.5104856652226,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,3,-1432.9405820714876,1269.7953131221734,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,4,1209.250471411632,-1747.9890382467588,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,5,-705.1881774259506,1100.8903540649403,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,6,-648.0293358350335,-1193.5305083079259,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,7,-844.9723105116916,-1508.3765913108268,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,8,889.2791826547507,-758.948272573493,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,9,-1908.288282659819,1189.0682061874452,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,10,599.8652088550814,-176.47459082153705,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,11,1504.7795326649673,-55.281353379977276,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,12,1905.0571004012552,-1637.1878448127884,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,13,-583.602638952737,-1011.1462186295637,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,14,920.620305008379,851.1213300870372,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,15,847.166904839215,-1917.7606198149838,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,16,1429.7426109775624,-1489.6713293592463,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,17,639.9459034602826,-1021.828104104099,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,18,1217.0694983341507,-703.8991006003897,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,19,-1807.6309483439948,-385.5201074041769,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
10,20,1792.4610618487436,-409.20047931296284,true,6.302470912338892e7,19.999229310247152,2.681410649074678e-11,0.030487674611179218,6.0071670755503144e-5
